region_id,lat,lon,city_name
41994,34.48287,-96.43333,"Clarita, OK"
398763,41.841302,-75.397626,"Preston Township, PA"
50215,36.2339559,-96.5675251,"Hallett, OK"
28489,41.14218,-92.503588,"Kirkville, IA"
17708,36.392286,-90.727861,"Datto, AR"
43846,37.5494185,-93.5512311652,"Aldrich, MO"
9721,40.769118,-91.517025,"Saint Paul, IA"
5131,40.4473364,-75.5799365455,"Hereford Township, PA"
49149,40.7838477,-91.6026918,"Houghton, IA"
395950,35.174117,-96.59664,"Lima, OK"
49346,45.7159115,-96.425703,"Dumont, MN"
8168,42.2351032,-121.5213326,"Dairy, OR"
53683,43.178865,-103.230753,"Oelrichs, SD"
51866,41.771144,-89.410099,"Eldena, IL"
12814,41.4592,-90.80709,"Montpelier, IA"
55654,34.3636992,-97.4922474,"Fox, OK"
22908,41.734718,-96.504518,"Uehling, NE"
7952,33.5171845,-93.2986922,"Willisville, AR"
398113,42.75424,-74.14846,"Duane, NY"
138200,39.622753,-90.991729,"El Dara, IL"
21775,35.111212,-93.526128,"Havana, AR"
171417,45.71532,-95.216467,"Westport, MN"
45767,44.629702,-98.4095385,"Hitchcock, SD"
24830,39.234376,-80.129627,"Galloway, WV"
33746,36.812301,-99.932718,"Rosston, OK"
25973,39.69008,-80.14813,"Mooresville, MO"
14355,40.870096,-93.791671,"Van Wert, IA"
55604,39.9819877,-87.0572313,"Alamo, IN"
33653,41.089238,-96.60648,"Richland, NE"
33796,42.363675,-90.541448,"Saint Donatus, IA"
23198,47.998294,-97.871667,"Niagara, ND"
25768,34.726727,-99.386734,"Martha, OK"
33371,26.81145,-80.61033,"Pelican, LA"
205542,36.05698,-97.63533,"Lovell, OK"
46248,32.1471099,-83.8773999,"Lilly, GA"
399105,44.51729,-69.21337,"Knox, ME"
42439,42.7971929,-72.8213705,"Jacksonville, VT"
27746,39.986773,-87.146345,"Wallace, IN"
45923,40.1851939,-97.0836681,"Jansen, NE"
395440,34.82181,-91.409312,"Fredonia (Biscoe), AR"
13976,38.255307,-87.258991,"Spurgeon, IN"
135393,43.026561,-94.528554,"Rodman, IA"
52407,42.7574844,-93.1042038,"Hansell, IA"
134046,42.895501,-96.309636,"Craig, IA"
34315,45.480273,-90.997158,"Tony, WI"
9340,45.5755186,-95.2480847,"Sedan, MN"
4662,36.3553373,-97.7064316,"Fairmont, OK"
175516,36.923591,-89.223016,"Wilson City, MO"
398083,43.834158,-75.780596,"Pinckney, NY"
205183,34.835711,-96.288955,"Gerty, OK"
21152,44.314752,-95.213026,"Wanda, MN"
35560,41.142837,-94.985011,"Grant, IA"
22324,45.855844,-96.917312,"New Effington, SD"
35417,34.278846,-101.89772,"Edmonson, TX"
48020,41.9048584,-90.8640346,"Toronto, IA"
51574,34.5399961,-91.874283,"Coy, AR"
19092,40.152705,-91.218225,"Loraine, IL"
145322,38.738591,-96.845933,"Latimer, KS"
29586,44.717275,-96.0526,"Saint Leo, MN"
16259,37.251849,-95.321423,"Labette, KS"
7879,41.3961189,-99.3809359,"Westerville, NE"
5439,41.4607215,-91.9865956,"Kinross, IA"
27902,42.078024,-78.384613,"Weston Mills, NY"
37988,46.659424,-96.745371,"Comstock, MN"
21463,43.414988,-93.017268,"Carpenter, IA"
20532,38.738034,-97.684285,"Smolan, KS"
26447,48.967618,-97.247607,"Pembina, ND"
9844,41.3397846,-78.134172,"Driftwood, PA"
53429,39.8126149,-85.1899029499,"Mount Auburn, IN"
396058,36.61021,-95.488728,"New Alluwe, OK"
19061,39.84836,-93.776157,"Lock Springs, MO"
20037,43.08338,-91.56459,"Postville, IA"
15495,44.819772,-119.422676,"Monument, OR"
396656,40.32539,-78.76131,"St. Michael-Sidman, PA"
43489,39.7864725,-95.3215896586,"Leona, KS"
43371,29.9514384,-98.8042088,"Waring, TX"
12594,41.178666,-92.251918,"Martinsburg, IA"
21263,41.720042,-95.39504,"Westphalia, IA"
12675,41.781964,-103.517269,"Melbeta, NE"
53238,41.746503,-103.4182998,"McGrew, NE"
5331,42.461355,-104.3696724,"Jay Em, WY"
47127,42.6539872,-94.3914906,"Pioneer, IA"
16486,39.76702,-80.94482,"Cameron, OH"
31030,36.046738,-89.809858,"Cooter, MO"
56699,41.8492532,-103.6634714,"Terrytown, NE"
395928,37.99194,-89.06353,"North City, IL"
46031,40.1519897,-90.0101153,"Kilbourne, IL"
31719,32.57885,-84.551615,"Geneva, GA"
54264,38.7639362,-88.3631008,"Sailor Springs, IL"
51347,36.1657216,-105.737873,"Chamisal, NM"
21540,37.479336,-93.673958,"Dadeville, MO"
19706,44.159847,-97.019394,"Nunda, SD"
30862,39.218392,-90.100242,"Chesterfield, IL"
43934,32.0570922,-87.5886126,"Arlington,  AL"
55562,43.0630293,-92.5154602,"Bassett, IA"
17253,34.069337,-98.191229,"Byers, TX"
134503,40.847653,-95.016685,"Hepburn, IA"
35054,44.935695,-94.573243,"Cedar Mills, MN"
39792,41.573427,-92.16002,"Millersburg, IA"
51465,44.2863491,-94.8488756,"Cobden, MN"
398294,40.011556,-76.764757,"Manchester Township, PA"
15746,42.338167,-122.852301,"Medford, ME"
19764,40.398486,-97.83923,"Ong, NE"
27758,39.038098,-89.651224,"Walshville, IL"
52009,41.9370178,-92.8656677,"Ferguson, IA"
36992,35.204536,-91.613445,"West Point, AR"
24959,37.12727,-90.45011,"Greenville, MO"
16102,37.960187,-81.080319,"Thurmond, WV"
52013,39.1528243,-90.1645547,"Fidelity, IL"
6366,42.4319339,-93.2049925,"Owasa, IA"
398883,40.38713,-80.07923,"Scott Township, PA"
30558,35.649494,-95.654256,"Boynton, OK"
16120,33.37065,-105.22637,"Tinnie, NM"
32256,43.747611,-118.072669,"Juntura, OR"
21651,46.58705,-123.11013,"Curtis, WA"
27830,33.046933,-102.426613,"Wellman, TX"
22422,40.163816,-87.149518,"Mellott, IN"
57336,36.5226239,-92.1426885,"Bakersfield, MO"
8659,47.0785258,-96.5063642,"Felton, MN"
6669,40.3733256,-95.0766416,"Quitman, MO"
41702,32.95623,-98.01893,"Whitt, TX"
29087,44.221115,-95.361159,"Revere, MN"
56625,46.4925662,-90.4137454,"Saxon, WI"
26690,40.695917,-90.825065,"Raritan, IL"
44084,42.0383049,-94.1421197,"Beaver, IA"
31415,34.480814,-99.351971,"Elmer, OK"
398786,45.159437,-69.058176,"Atkinson, ME"
12918,40.031339,-80.818625,"Neffs, OH"
22298,48.166376,-118.973979,"Nespelem, WA"
109260,33.397864,-91.470334,"Jerome, AR"
50086,34.1237158,-95.1441197,"Rufe, OK"
26160,32.27374,-100.2426,"Nolan, TX"
28283,44.144006,-76.056565,"Depauville, NY"
138372,42.242564,-89.692837,"Florence, IL"
44920,39.6207125,-90.6759402014,"Detroit, IL"
48093,38.9512414,-94.401704,"Unity Village, MO"
47872,48.5538633,-96.1689071,"Strathcona, MN"
56037,37.16058,-88.18470132,"Dycusburg, KY"
51740,37.9397727,-89.23786079999999,"Dowell, IL"
28308,45.990192,-68.365518,"Crystal, ME"
5310,32.7701774,-80.4545471,"Jacksonboro,  SC"
26054,43.563212,-93.162649,"Myrtle,  MN"
52602,37.0050268,-97.4061251,"Hunnewell, KS"
27408,41.456163,-92.332332,"Thornburg, IA"
206082,36.380583,-96.704051,"Skedee, OK"
47494,47.9175817,-101.6737656,"Ryder, ND"
41140,38.640678,-98.774491,"Susank, KS"
4877,47.080225,-96.7946792,"Georgetown, MN"
26867,39.11169,-89.960663,"Royal Lakes, IL"
398546,41.68342,-74.87128,"Bethel, NY"
398848,46.702755,-68.237279,"Castle Hill, ME"
8682,35.0514128,-118.512539,"Five Points, CA"
49977,32.3053922,-101.9751408,"Tarzan, TX"
52307,46.1544193,-96.8044799,"Great Bend, ND"
56316,44.673041,-103.553526,"Nisland, SD"
15195,39.450479,-90.538792,"Hillview, IL"
28793,37.66032,-92.01072,"Duke, MO"
55454,30.0899368,-97.7338917,"Creedmoor, TX"
37144,49.344146,-95.067726,"Angle Inlet, MN"
23441,39.89868,-80.96926,"Alledonia, OH"
21432,40.968834,-78.877768,"Big Run, PA"
11848,44.74843,-95.716539,"Hazel Run, MN"
23902,39.951302,-85.486172,"Cadiz, IN"
53064,39.6550151,-93.7021577,"Ludlow, MO"
39817,42.92077,-97.279053,"Mission Hill, SD"
32190,37.48671,-91.57098,"Jadwin, MO"
8623,32.5002189,-99.7461672,"Impact, TX"
15786,36.917826,-94.879726,"North Miami, OK"
29250,45.86366,-68.50531,"Stacyville, ME"
53555,40.9914896,-72.475919,"New Suffolk, NY"
395947,38.63493,-94.101902,"La Tour, MO"
7280,36.4106437,-95.1307978,"Strang, OK"
47936,40.3642095,-90.4251258,"Table Grove, IL"
30560,35.532939,-102.253686,"Boys Ranch, TX"
10543,45.159197,-98.322555,"Brentford, SD"
22033,35.728896,-98.377588,"Greenfield, OK"
29104,36.096941,-90.013301,"Rives, MO"
48901,39.1994924,-89.5339783,"Butler, IL"
10726,49.5609742,0.8203241,"Carville, LA"
17805,47.858697,-101.501758,"Douglas, ND"
26364,47.41902,-119.9145,"Palisades, WA"
39117,44.32433,-117.94465,"Ironside, OR"
16582,42.876691,-94.622227,"Plover, IA"
4352,41.3242025,-89.3067549,"Depue, IL"
35913,38.812385,-84.211666,"Neville, OH"
52821,34.6558088,-90.7340838,"La Grange, AR"
133985,40.918805,-95.265552,"Coburg, IA"
45855,40.6173635,-123.4525362,"Hyampom, CA"
29110,40.165412,-97.975945,"Nora, NE"
53185,46.5036534,-68.3611507,"Masardis, ME"
22982,43.99795,-95.858347,"Hadley, MN"
9293,42.4926806,-89.7918095,"Winslow, IL"
51162,47.8145891,-96.0011917,"Brooks, MN"
50676,38.560595,-86.9483205,"Alfordsville, IN"
5361,46.5260853,-98.8956607,"Jud, ND"
28555,40.795595,-76.223449,"Gilberton, PA"
27767,34.65371,-96.03027,"Wardville, OK"
20506,38.361479,-88.535339,"Sims, IL"
29274,46.03828,-89.47236,"Star Lake, WI"
398386,45.05423,-68.67225,"Argyle, ME"
8581,47.3053186,-68.1519797,"Grand Isle, ME"
40878,37.452125,-93.127022,"Sheridan, MO"
28236,45.56274,-90.11515,"Brantwood, WI"
397815,45.648488,-69.4281,"Frenchtown, ME"
20440,33.56011,-82.794951,"Sharon, GA"
12927,38.217629,-80.681471,"Nettie, WV"
24140,38.898195,-79.964299,"Coalton, WV"
24540,48.49586,-97.863096,"Edinburg, ND"
30683,44.722,-70.63062,"Byron, ME"
207136,45.088688,-119.884091,"Lonerock, OR"
16247,38.82583,-103.0116,"Wild Horse, CO"
52568,48.5347143,-97.6348091,"Hoople, ND"
34321,44.572755,-96.642343,"Toronto, SD"
27468,39.37504,-88.35032,"Trilla, IL"
49200,33.9428033,-95.5150389,"Grant, OK"
37265,33.57585,-92.267094,"Banks, AR"
17925,37.91638,-108.94011,"Egnar, CO"
398364,44.732771,-67.100114,"Trescott, ME"
4226,47.2222163,-98.5664877,"Courtenay, ND"
10356,33.14681,-105.866754,"Bent, NM"
44900,37.029537,-83.0868335,"Delphia,  KY"
31747,35.411596,-90.277974,"Gilmore, AR"
22228,41.570912,-117.768594,"Orovada, NV"
42703,37.5022792,-90.013441,"Patton, MO"
10588,42.811282,-96.266703,"Brunsville, IA"
49051,39.1558732,-88.1469826,"Hidalgo, IL"
50778,39.54488,-91.1695349,"Ashburn, MO"
13156,40.782322,-103.174154,"Padroni, CO"
18500,46.773524,-118.827587,"Hatton, WA"
40269,36.281161,-89.867725,"Pascola, MO"
42553,45.0755468,-90.7272174,"Lublin, WI"
45551,35.9937245,-82.2590172,"Green Mountain, NC"
52436,38.1202879,-102.21991,"Hartman, CO"
23870,33.035184,-108.696925,"Buckhorn, NM"
47305,43.7035752,-95.7130676,"Reading, MN"
17313,48.443112,-101.71528,"Carpio, ND"
9056,31.1546279,-95.9691234,"Leona, TX"
49291,48.509465,-101.8851618,"Donnybrook, ND"
41907,40.931464,-122.86324,"Covington, MI"
48107,46.3687674,-90.4070821,"Upson, WI"
12222,40.87041,-123.95839,"Korbel, CA"
12134,38.52227,-88.537,"Johnsonville, IL"
50384,39.2822733,-85.8691559,"Clifford, IN"
31066,41.294213,-91.465134,"Cotter, IA"
9697,39.7602422,-76.7001137,"Railroad, PA"
17307,38.686648,-97.293159,"Carlton, KS"
36972,41.99097,-92.38752,"Vining, IA"
232596,30.143026,-94.821928,"Dayton Lakes, TX"
44272,45.453038,-99.654007,"Bowdle, SD"
44787,31.2420577,-103.0653346,"Coyanosa, TX"
32705,46.609076,-98.337515,"Marion, ND"
35359,40.708354,-94.049156,"Kellerton, IA"
11461,32.88566,-101.14874,"Fluvanna, TX"
34986,44.62423,-70.47312,"Carthage, ME"
23752,33.716449,-93.135356,"Bluff City, AR"
47569,39.3689289,-91.8190537,"Santa Fe, MO"
54233,44.670118,-70.594025,"Roxbury, ME"
37916,46.890952,-99.119003,"Cleveland, ND"
44389,47.8380072,-100.6654536,"Butte, ND"
9581,39.4803252,-90.1048343,"Scottville, IL"
36947,47.963423,-101.802206,"Makoti, ND"
6031,36.5295078,-91.9893187,"Moody, MO"
50077,45.009723,-95.801348,"Watson, MN"
10320,35.428362,-91.111252,"Beedeville, AR"
43710,32.4259166,-106.6019878,"Organ, NM"
34949,37.62421,-91.9171,"Beulah, MO"
8940,40.5011518,-90.3926259,"Marietta, IL"
56622,42.513744,-97.9609016,"Winnetoon, NE"
9190,36.8514461,-92.6248892,"Squires, MO"
398607,45.527342,-68.449855,"Woodville, ME"
395819,46.93879,-67.89393,"Loring Afb, ME"
9491,37.376159,-93.8410444,"South Greenfield, MO"
9007,42.8427713,-90.3954046,"Rewey, WI"
3313,46.118666,-102.268634,"Adams, ND"
57049,40.6320101,-80.4139539,"Shippingport, PA"
28291,29.72522,-100.03396,"Barksdale, TX"
43454,38.0436627,-90.624017,"Blackwell, MO"
32197,44.1821,-117.43796,"Jamieson, OR"
8497,40.6267064,-90.3051249,"Ellisville, IL"
23604,46.026738,-92.848753,"Barry, MN"
46360,41.0513618,-120.4757656,"Madeline, CA"
56698,40.8657308,-120.4602262,"Termo, CA"
14015,48.489403,-96.447928,"Strandquist, MN"
8805,41.2867896,-124.0597937,"Orick, CA"
44454,44.7208113,-88.8914945,"Caroline, WI"
21569,44.666931,-96.625156,"Brandt, SD"
16861,46.819706,-94.516863,"Backus, MN"
173951,37.66276,-90.64841,"Middlebrook, MO"
33387,46.881685,-68.239118,"Perham, ME"
24848,48.42441,-95.78417,"Gatzke, MN"
40570,31.47451,-96.923058,"Riesel, TX"
49372,43.8632138,-117.609906,"Harper, OR"
4857,44.2157398,-95.7582891,"Garvin, MN"
10478,38.348441,-122.972881,"Bodega, CA"
395833,44.99867,-70.05367,"Lexington, ME"
30720,37.93881,-120.41603,"Campo Seco, CA"
14962,30.983804,-103.743407,"Balmorhea, TX"
395598,44.44784,-70.65312,"Milton, ME"
13986,47.31854,-101.381493,"Stanton, ND"
3664,46.809729,-87.709038,"Big Bay, MI"
22550,46.67721,-100.29122,"Moffit, ND"
8456,36.8389463,-93.0196213,"Garrison, MO"
19313,39.561393,-93.156764,"Mendon, MO"
19421,39.480395,-89.980012,"Modesto, IL"
397484,45.300112,-68.758979,"Maxfield, ME"
5594,39.8657071,-123.7141884,"Leggett, CA"
32880,32.841196,-107.960726,"Mimbres, NM"
28020,34.787175,-110.038289,"Woodruff, AZ"
110064,33.7979,-94.01908,"Paraloma, AR"
30319,36.63134,-119.01316,"Badger, CA"
10782,45.02119,-67.24527,"Charlotte, ME"
42852,40.7295342,-76.0854908,"Middleport, PA"
23371,45.137181,-96.283949,"Bellingham, MN"
23980,39.363572,-123.800331,"Caspar, CA"
51151,44.2462705,-117.5171733,"Brogan, OR"
48892,44.52001,-67.615356,"Beals, ME"
55244,37.9456796,-75.5771489,"Withams,  VA"
212248,40.38953,-77.43388,"Kistler, PA"
24209,47.10786,-124.06934,"Copalis Crossing, WA"
3442,43.52673,-74.56972,"Town Of Arietta, NY"
45673,40.2508762,-89.440933,"Hartsburg, IL"
56988,31.3147652,-103.793163,"Toyah, TX"
37856,40.053743,-89.186633,"Chestnut, IL"
55594,40.0328247,-91.1576405,"Coatsburg, IL"
16461,28.63415,-98.27195,"Whitsett, TX"
13524,33.82038,-97.94365,"Ringgold, TX"
41612,45.03978,-69.59727,"Wellington, ME"
50096,46.5052416,-94.0183192,"Trommald, MN"
56860,44.5608212,-102.6693366,"Union Center, SD"
45906,44.463229,-96.247372,"Ivanhoe, MN"
45998,48.0772004,-118.683766,"Keller, WA"
44319,36.7506155,-92.404884,"Brixey, MO"
56485,32.1751531,-84.8252025,"Louvale, GA"
8331,45.5732488,-96.0476086,"Alberta, MN"
18654,40.125125,-93.319506,"Humphreys,  MO"
11544,40.606021,-76.228809,"Friedensburg, PA"
41680,39.63571,-123.78307,"Westport, CA"
28394,48.558902,-119.751863,"Conconully, WA"
4832,46.625811,-99.142054,"Gackle, ND"
8279,47.0624924,-98.8289956,"Buchanan, ND"
397610,47.002088,-67.996828,"Connor, ME"
28040,39.120282,-88.024559,"Yale, IL"
21075,44.546993,-71.829787,"Victory, VT"
55190,34.6923704,-94.8856752,"Whitesboro, OK"
44706,38.1303804,-81.6156735,"Comfort, WV"
132457,31.961071,-81.129814,"Vernonburg, GA"
25666,37.14894,-90.26344,"Lowndes, MO"
131362,31.18019,-83.80629,"Riverside, GA"
397081,47.091,-67.99425,"Cyr Plantation, ME"
56697,35.7419764,-105.6750171,"Tererro, NM"
16631,46.0847,-118.905591,"Wallula, WA"
145574,39.246832,-97.342905,"Oak Hill, KS"
46621,36.0612,-101.476637,"Morse, TX"
48620,43.505243,-95.690014,"Bigelow, MN"
46492,34.2198264,-90.9503876,"Mellwood, AR"
29791,38.16367,-86.57971,"Branchville, IN"
52979,36.3045897,-107.0447382,"Lindrith, NM"
17146,37.015932,-103.883307,"Branson, CO"
40503,40.566688,-76.396012,"Ravine, PA"
52749,42.3086275,-89.9020667,"Kent, IL"
34373,28.169717,-97.746887,"Tynan, TX"
397403,39.36927,-77.5011,"Concord, ME"
28067,47.284662,-101.923277,"Zap, ND"
49099,39.4269435,-100.8962280252,"Gem, KS"
4305,41.7332245,-120.3718979,"Davis Creek, CA"
33294,36.602595,-90.679321,"Oxly, MO"
12917,48.98308,-97.551701,"Neche, ND"
7263,47.042522,-68.139954,"Stockholm, ME"
8145,45.053151,-67.551498,"Crawford, ME"
30347,46.265849,-96.998628,"Barney, ND"
37087,47.08337,-69.04115,"Allagash, ME"
50208,37.927329,-81.6234469,"Twilight, WV"
17021,37.202881,-119.249376,"Big Creek, CA"
6588,35.8046737,-118.6828662,"Posey, CA"
27900,37.551762,-121.212644,"Westley, CA"
20268,40.36021,-115.44755,"Ruby Valley, NV"
191700,36.30308,-106.04669,"Ojo Caliente, NM"
50158,48.619156,-97.4464703,"Saint Thomas, ND"
26229,41.097313,-121.179287,"Nubieber, CA"
43145,45.8258537,-121.0977927,"Wahkiacus, WA"
7844,43.6513791,-73.3473251,"West Haven, VT"
42085,37.6580791,-96.5327926,"Beaumont, KS"
33838,39.30156,9.36522,"San Gregorio, CA"
33572,47.46703,-123.84546,"Quinault, WA"
27940,44.72202,-67.52333,"Whitneyville, ME"
25557,44.764985,-88.843925,"Leopolis, WI"
171257,46.743145,-92.370006,"Thomson, MN"
54012,37.3707188,-102.85881,"Pritchett, CO"
3834,34.420249,-96.491918,"Bromide, OK"
38918,38.451801,-103.165075,"Haswell, CO"
45641,40.4041107,-110.7650235,"Hanna,  UT"
30493,44.81216,-71.644609,"Bloomfield,  VT"
32529,43.367251,-92.72364,"Little Cedar, IA"
30781,34.837278,-120.531613,"Casmalia, CA"
41602,48.326125,-98.875706,"Webster, ND"
31895,31.9151,-108.324589,"Hachita, NM"
37376,47.830131,-101.08433,"Benedict, ND"
28457,45.377653,-122.588109,"Hereford, OR"
152517,45.384686,-93.088261,"Martin, LA"
17108,35.492947,-96.482157,"Boley, OK"
24607,44.48802,-97.440858,"Erwin, SD"
174253,38.931484,-94.535127,"Oaks, MO"
56426,38.1211634,-86.9986077,"Lincoln City, IN"
42259,46.430595,-90.224823,"Gile, WI"
4350,44.9036887,-67.2285985,"Dennysville, ME"
5041,42.4486456,-83.8016097,"Hamburg, MI"
32884,41.38227,-89.836469,"Mineral, IL"
48552,47.730505,-93.959934,"Wirt, MN"
19898,31.19129,-95.23549,"Pennington, TX"
25232,40.658785,-118.140031,"Imlay, NV"
12933,37.578636,-88.77268,"New Burnside, IL"
10533,39.65349,-123.62557,"Branscomb, CA"
49147,36.1561789,-89.9592565,"Gobler, MO"
51943,32.4388224,-103.159002,"Eunice, MO"
40677,42.536569,-90.695852,"Sageville, IA"
56692,40.8018143,-94.6408202,"Sharpsburg, IA"
17059,34.75121,-95.77443,"Blanco, OK"
46830,31.9171709,-102.755677,"Notrees, TX"
45107,37.6746526,-119.7840681,"El Portal, CA"
23437,48.616661,-122.337303,"Alger, WA"
36402,40.853067,-94.195804,"Tingley, IA"
398665,35.720513,-105.894498,"Summit, ME"
31151,39.35424,-81.79013,"Cutler, OH"
171164,44.70635,-93.46328,"Spring Lake, MN"
397828,44.90061,-70.27812,"Salem, ME"
20050,31.65517,-96.78888,"Prairie Hill, TX"
57143,48.9923978,-118.5080824,"Danville, WA"
205079,35.129351,-97.167866,"Etowah, OK"
8874,39.0053538,-81.2062268,"Munday, WV"
46946,34.0673195,-97.1411245,"Overbrook, OK"
257049,37.6815,-81.47288,"Milam, WV"
28037,36.85542,-78.59028,"Wylliesburg, VA"
5977,28.5488326,-97.9043437,"Mineral, TX"
7654,36.5344701,-105.5838984,"Valdez, NM"
21585,29.90354,-91.9104,"Avery, ID"
51773,44.5821057,-117.4646382,"Durkee, OR"
57231,45.9632878,-87.7440205,"Foster City,  MI"
10148,39.74165,-103.21716,"Anton, CO"
43319,48.9678252,-97.2249917,"Saint Vincent, MN"
41858,45.335113,-96.764516,"Corona, SD"
9417,46.0099631,-96.3183732165,"Tintah, MN"
27466,36.64696,-105.96724,"Tres Piedras, NM"
395692,45.18784,-68.4678,"Lowell, ME"
37162,44.381329,-96.1812,"Arco, MN"
42906,40.5029161,-78.6314019,"Loretto, PA"
21717,34.709072,-92.228621,"College Station, AR"
55942,40.8261177,-100.9929277,"Dickens, NE"
395482,45.04729,-68.48141,"Greenfield, ME"
36443,43.12737,-121.048086,"Silver Lake, OR"
30460,41.010421,-121.924658,"Big Bend, CA"
14350,38.329394,-122.915046,"Valley Ford, CA"
12732,40.32627,-121.52276,"Mill Creek, CA"
23800,46.563989,-100.089638,"Braddock, ND"
25192,45.76302,-98.21038,"Houghton, SD"
5733,47.2510998,-97.9348215,"Luverne, ND"
52978,39.7397124,-103.4050519,"Lindon, CO"
28816,46.08144,-68.18336,"Dyer Brook, ME"
396987,44.87202,-67.16415,"Edmunds, ME"
57004,40.1478242,-91.002913,"La Prairie, IL"
13312,48.311475,-97.711255,"Pisek, ND"
38769,37.26089,-90.12372,"Grassy, MO"
396914,45.49173,-68.08168,"Prentiss, ME"
54407,37.04283,-90.3089969,"Shook, MO"
46757,35.4678275,-115.271122,"Nipton, CA"
34706,32.803514,-105.52412,"Weed, NM"
56089,35.8703193,-98.1978417,"Omega, OK"
16758,47.006446,-97.224105,"Amenia, ND"
29511,47.717343,-101.807649,"Roseglen, ND"
23130,47.23787,-123.40794,"Matlock, WA"
6596,36.6228496,-94.1807643,"Powell, MO"
11105,44.58915,-104.69663,"Devils Tower, WY"
16645,37.2731,-91.84821,"Yukon, MO"
106190,34.443131,-85.781645,"Pine Ridge, AL"
24310,42.107095,-94.238368,"Dana, IA"
52566,34.5389903,-94.937453,"Honobia, OK"
15732,38.70807,-99.16565,"Pfeifer, KS"
38704,37.531509,-89.288635,"Glen, MT"
41254,38.656896,-119.527748,"Topaz, CA"
29360,40.046607,-92.899464,"Winigan, MO"
23227,38.934866,-86.727319,"Owensburg, IN"
50164,40.9883701,-89.6503753,"Speer, IL"
52576,37.5021592,-120.238241,"Hornitos, CA"
33409,37.915787,-100.719256,"Pierceville, KS"
55306,38.9853625,-81.0720559,"Big Springs, WV"
24595,31.76293,-98.36948,"Energy, TX"
12829,21.1325,-99.10389,"Mora, LA"
30157,40.161569,-123.615987,"Alderpoint, CA"
47171,45.934517,-119.350916,"Plymouth, WA"
46227,47.4615949,-92.5718506,"Leonidas, MN"
49161,41.7775292,-88.2428476,"Eola, IL"
397336,44.849327,-70.706205,"Rangeley Plantation, ME"
48358,40.4769464,-95.6205448,"Watson, MO"
48472,39.0647689,-89.7634271,"White City, IL"
46160,48.5783589,-106.1939107,"Larslan,  MT"
11662,34.34064,-97.43447,"Graham, OK"
49625,38.0070092,-86.420532,"Rhodelia,  KY"
25100,46.080201,-68.368853,"Hersey, ME"
238348,30.2616,-95.83023,"Todd Mission, TX"
36306,35.70412,-118.83426,"Woody,  CA"
47538,40.2106359,-78.0066684,"Saltillo, PA"
56531,35.47856035,-93.7620400755,"Wiederkehr Village, AR"
4410,43.4277649,-89.1501135,"Doylestown, WI"
169793,45.796208,-94.509977,"Elmdale, MN"
45982,38.8013558,-112.437438,"Kanosh,  UT"
40389,40.358189,-93.08373,"Pollock, MO"
22941,47.40487,-118.32914,"Mohler, WA"
22073,43.100806,-92.04456,"Jackson Junction, IA"
34236,29.65717,-99.27643,"Tarpley, TX"
36806,34.59424,-98.15921,"Bethel, OK"
34649,39.70369,-80.29841,"Wana, WV"
28738,38.743242,-78.646498,"Jackson, MT"
42722,37.1984446,-82.0079064,"Mavisdale,  VA"
30607,36.14285,-91.92654,"Brockwell,  AR"
9962,44.620263,-103.402132,"Vale, SD"
38014,35.070165,-93.423854,"Corinth, AR"
43790,37.9467705,-81.8103978,"Clothier, WV"
23334,45.32563,-67.69028,"Waite, ME"
397725,41.4644695,-71.9747539,"Indian Township Indian Reservation, ME"
25533,40.048635,-100.275553,"Lebanon, NE"
23979,44.393798,-122.503114,"Cascadia, OR"
44950,34.7667605,-100.024005,"Dodson, TX"
7911,44.5941529,-102.4295756,"White Owl, SD"
18747,33.26428,-98.38838,"Jermyn, TX"
53792,40.0228245,-91.1951419,"Paloma, IL"
48486,38.8128893,-79.5489418,"Whitmer, WV"
53833,28.6536765,-98.0033055,"Pawnee, TX"
18994,47.651187,-95.272579,"Leonard, MN"
397418,44.9981,-71.71037,"Averill, VT"
45039,39.1408804,-89.8123181,"East Gillespie, IL"
51177,37.9831056,-89.0161841,"Buckner, IL"
5712,43.3402719,-88.8170497,"Lowell, WI"
46379,41.4244797,-89.3692566,"Malden, IL"
35416,32.40261,-101.64124,"Knott, TX"
30593,34.93398,-93.49436,"Briggsville, AR"
55423,45.2728298,-69.2119893,"Bowerbank, ME"
34612,39.630905,-119.295197,"Wadsworth, NV"
53998,42.2382992,-91.422855,"Prairieburg, IA"
19800,44.03806,-102.573148,"Owanka, SD"
24259,38.87204,-80.43675,"Crawford, WV"
35377,42.82683,-118.91548,"Frenchglen, OR"
18909,41.644177,-120.226017,"Lake City, CA"
11602,40.13121,-93.87391,"Gilman, CT"
47219,44.1366191,-88.9955802,"Poy Sippi, WI"
38775,34.88315,-93.68742,"Gravelly, AR"
36823,44.465364,-119.530514,"Dayville, OR"
24676,37.56706,-81.65205,"Fanrock, WV"
14229,37.61477,-89.71399,"Uniontown, MO"
23995,36.53835,-106.48642,"Cebolla, NM"
23675,37.824983,-118.478693,"Benton, CA"
49661,46.1037643,-109.952016,"Melville, MT"
18559,38.116261,-81.009264,"Hico, WV"
39927,38.11067,-80.87704,"Nallen, WV"
13047,31.87098,-100.1262,"Norton, TX"
47549,26.7167226,-98.453905,"San Isidro, TX"
10680,41.07893,-89.63315,"Camp Grove, IL"
39680,31.80073,-95.30245,"Maydelle, TX"
