"region_id","region_type","region"
"94972","zip","85539;AZ;Payson, AZ;Miami;Gila County"
"94971","zip","85536; AZ; Safford; Graham County; Fort Thomas"
"94969","zip","85534;AZ;nan;Duncan;Greenlee County"
"94968","zip","85533; AZ; Greenlee County; Clifton"
"94967","zip","85532; AZ; Payson, AZ; Gila County; Miami"
"94966","zip","85531; AZ; Safford; Graham County; Thatcher"
"94963","zip","85501;AZ;Payson, AZ;Globe;Gila County"
"94962","zip","85396;AZ;Phoenix-Mesa-Chandler, AZ;Buckeye;Maricopa County"
"94961","zip","85390;AZ;Phoenix-Mesa-Chandler, AZ;Wickenburg;Maricopa County"
"94960","zip","85388;AZ;Phoenix-Mesa-Chandler, AZ;Surprise;Maricopa County"
"94959","zip","85387;AZ;Phoenix-Mesa-Chandler, AZ;Surprise;Maricopa County"
"94957","zip","85383;AZ;Phoenix-Mesa-Chandler, AZ;Peoria;Maricopa County"
"94956","zip","85382;AZ;Phoenix-Mesa-Chandler, AZ;Peoria;Maricopa County"
"94955","zip","85381;AZ;Phoenix-Mesa-Chandler, AZ;Peoria;Maricopa County"
"94953","zip","85379;AZ;Phoenix-Mesa-Chandler, AZ;Surprise;Maricopa County"
"94952","zip","85378;AZ;Phoenix-Mesa-Chandler, AZ;Surprise;Maricopa County"
"94951","zip","85377;AZ;Phoenix-Mesa-Chandler, AZ;Carefree;Maricopa County"
"94949","zip","85375;AZ;Phoenix-Mesa-Chandler, AZ;Sun City West;Maricopa County"
"94948","zip","85374;AZ;Phoenix-Mesa-Chandler, AZ;Surprise;Maricopa County"
"94947","zip","85373;AZ;Phoenix-Mesa-Chandler, AZ;Sun City;Maricopa County"
"94943","zip","85367;AZ;Yuma, AZ;Yuma;Yuma County"
"94941","zip","85365;AZ;Yuma, AZ;Yuma;Yuma County"
"94940","zip","85364;AZ;Yuma, AZ;Yuma;Yuma County"
"94939","zip","85363;AZ;Phoenix-Mesa-Chandler, AZ;Youngtown;Maricopa County"
"94938","zip","85362;AZ;Prescott Valley-Prescott, AZ;Yarnell;Yavapai County"
"94937","zip","85361;AZ;Phoenix-Mesa-Chandler, AZ;Wittmann;Maricopa County"
"94936","zip","85360; AZ; Lake Havasu City-Kingman; Mohave County; Wikieup"
"94934","zip","85358; AZ; La Paz County; Salome"
"94933","zip","85357; AZ; La Paz County; Wenden"
"94932","zip","85356;AZ;Yuma, AZ;Wellton;Yuma County"
"94931","zip","85355;AZ;Phoenix-Mesa-Chandler, AZ;Waddell;Maricopa County"
"94930","zip","85354;AZ;Phoenix-Mesa-Chandler, AZ;Tonopah;Maricopa County"
"94929","zip","85353;AZ;Phoenix-Mesa-Chandler, AZ;Tolleson;Maricopa County"
"94928","zip","85352; AZ; Yuma; Yuma County; Wellton"
"94927","zip","85351;AZ;Phoenix-Mesa-Chandler, AZ;Sun City;Maricopa County"
"94926","zip","85350;AZ;Yuma, AZ;Somerton;Yuma County"
"94925","zip","85349;AZ;Yuma, AZ;San Luis;Yuma County"
"94924","zip","85348;AZ;nan;Salome;La Paz County"
"94923","zip","85347; AZ; Yuma; Yuma County; Roll"
"94922","zip","85346;AZ;nan;Quartzsite;La Paz County"
"94921","zip","85345;AZ;Phoenix-Mesa-Chandler, AZ;Peoria;Maricopa County"
"94920","zip","85344;AZ;nan;Parker;La Paz County"
"94919","zip","85343; AZ; Phoenix-Mesa-Scottsdale; Maricopa County; Buckeye"
"94918","zip","85342;AZ;Phoenix-Mesa-Chandler, AZ;Morristown;Maricopa County"
"94916","zip","85340;AZ;Phoenix-Mesa-Chandler, AZ;Litchfield Park;Maricopa County"
"94915","zip","85339;AZ;Phoenix-Mesa-Chandler, AZ;Phoenix;Maricopa County"
