"region_id","region_type","region"
"94181","zip","83462;ID;nan;Carmen;Lemhi County"
"94179","zip","83455;ID;Jackson, WY-ID;Victor;Teton County"
"94178","zip","83454;ID;Idaho Falls, ID;Idaho Falls;Bonneville County"
"94177","zip","83452;ID;Jackson, WY-ID;Tetonia;Teton County"
"94176","zip","83451;ID;Rexburg, ID;Teton;Madison County"
"94175","zip","83450;ID;Idaho Falls, ID;nan;Jefferson County"
"94174","zip","83449;ID;Idaho Falls, ID;Swan Valley;Bonneville County"
"94173","zip","83448;ID;Rexburg, ID;Sugar City;Madison County"
"94170","zip","83445;ID;Rexburg, ID;nan;Fremont County"
"94169","zip","83444;ID;Idaho Falls, ID;Roberts;Jefferson County"
"94168","zip","83443;ID;Idaho Falls, ID;Ririe;Bonneville County"
"94167","zip","83442;ID;Idaho Falls, ID;Rigby;Jefferson County"
"94165","zip","83440;ID;Rexburg, ID;Rexburg;Madison County"
"94164","zip","83438; ID; Rexburg; Fremont County; Parker"
"94163","zip","83436;ID;Rexburg, ID;Newdale;Madison County"
"94162","zip","83435; ID; Idaho Falls, ID; Jefferson County; Monteview"
"94161","zip","83434;ID;Idaho Falls, ID;Menan;Jefferson County"
"94160","zip","83433; ID; Rexburg; Fremont County; Island Park"
"94159","zip","83431;ID;Idaho Falls, ID;Lewisville;Jefferson County"
"94158","zip","83429;ID;Rexburg, ID;Island Park;Fremont County"
"94157","zip","83428;ID;Idaho Falls, ID;Victor;Bonneville County"
"94156","zip","83427;ID;Idaho Falls, ID;Iona;Bonneville County"
"94155","zip","83425; ID; Idaho Falls, ID; Jefferson County; Hamer"
"94154","zip","83424;ID;Jackson, WY-ID;Felt;Teton County"
"94153","zip","83423;ID;nan;Dubois;Clark County"
"94152","zip","83422;ID;Jackson, WY-ID;Driggs;Teton County"
"94151","zip","83421; ID; Rexburg, ID; Fremont County"
"94150","zip","83420;ID;Rexburg, ID;nan;Fremont County"
"94148","zip","83414;WY;Jackson, WY-ID;Alta;Teton County"
"94147","zip","83406;ID;Idaho Falls, ID;Ammon;Bonneville County"
"94145","zip","83404;ID;Idaho Falls, ID;Idaho Falls;Bonneville County"
"94143","zip","83402;ID;Idaho Falls, ID;Idaho Falls;Bonneville County"
"94142","zip","83401;ID;Idaho Falls, ID;Idaho Falls;Bonneville County"
"94141","zip","83355;ID;nan;Wendell;Gooding County"
"94139","zip","83353;ID;Hailey, ID;Sun Valley;Blaine County"
"94138","zip","83352;ID;nan;Shoshone;Lincoln County"
"94137","zip","83350;ID;Burley, ID;Rupert;Minidoka County"
"94136","zip","83349;ID;nan;nan;Lincoln County"
"94135","zip","83348; ID; Hailey; Blaine County; Bellevue"
"94134","zip","83347;ID;Burley, ID;Paul;Minidoka County"
"94133","zip","83346;ID;Burley, ID;nan;Cassia County"
"94132","zip","83344;ID;Twin Falls, ID;Murtaugh;Twin Falls County"
"94131","zip","83343; ID; Burley; Minidoka County; Minidoka"
"94130","zip","83342;ID;Burley, ID;Malta;Cassia County"
"94129","zip","83341;ID;Twin Falls, ID;Kimberly;Twin Falls County"
"94128","zip","83340;ID;Hailey, ID;Ketchum;Blaine County"
"94127","zip","83338;ID;Twin Falls, ID;Jerome;Jerome County"
"94125","zip","83336;ID;Burley, ID;Heyburn;Minidoka County"
"94124","zip","83335;ID;Twin Falls, ID;Hazelton;Jerome County"
"94123","zip","83334;ID;Twin Falls, ID;Hansen;Twin Falls County"
"94122","zip","83333;ID;Hailey, ID;Hailey;Blaine County"
"94121","zip","83332;ID;nan;Hagerman;Gooding County"
"94120","zip","83330;ID;nan;Gooding;Gooding County"
"94119","zip","83328;ID;Twin Falls, ID;Filer;Twin Falls County"
"94118","zip","83327;ID;Hailey, ID;Fairfield;Camas County"
"94117","zip","83325;ID;Twin Falls, ID;Eden;Jerome County"
"94116","zip","83324; ID; Lincoln County; Dietrich"
"94115","zip","83323;ID;Burley, ID;Declo;Cassia County"
"94113","zip","83321; ID; Twin Falls, ID; Twin Falls County; Castleford"
"94112","zip","83320;ID;Hailey, ID;Carey;Blaine County"
"94111","zip","83318;ID;Burley, ID;Burley;Cassia County"
"94110","zip","83316;ID;Twin Falls, ID;Buhl;Twin Falls County"
"94109","zip","83314;ID;nan;Gooding;Gooding County"
"94108","zip","83313;ID;Hailey, ID;Bellevue;Blaine County"
"94107","zip","83312; ID; Burley; Cassia County; Almo"
"94106","zip","83311;ID;Burley, ID;Burley;Cassia County"
"94104","zip","83302; ID; Boise City; Owyhee County; Rogerson"
"94103","zip","83301;ID;Twin Falls, ID;Twin Falls;Twin Falls County"
"94102","zip","83287;ID;nan;Fish Haven;Bear Lake County"
"94101","zip","83286; ID; Logan, UT-ID; Franklin County; Weston"
"94100","zip","83285; ID; Caribou County; Wayan"
"94099","zip","83283; ID; Logan; Franklin County; Thatcher"
"94098","zip","83281; ID; Pocatello; Bannock County; Downey"
