"region_id","region_type","region"
"89395","zip","72128; AR; Little Rock-North Little Rock-Conway; Grant County; Poyen"
"89394","zip","72127;AR;nan;Plumerville;Conway County"
"89393","zip","72126;AR;Little Rock-North Little Rock-Conway, AR;Perryville;Perry County"
"89392","zip","72125;AR;Little Rock-North Little Rock-Conway, AR;Perry;Perry County"
"89390","zip","72123; AR; Woodruff County; Patterson"
"89389","zip","72122;AR;Little Rock-North Little Rock-Conway, AR;Paron;Saline County"
"89388","zip","72121;AR;Searcy, AR;Pangburn;White County"
"89387","zip","72120;AR;Little Rock-North Little Rock-Conway, AR;Sherwood;Pulaski County"
"89385","zip","72118;AR;Little Rock-North Little Rock-Conway, AR;North Little Rock;Pulaski County"
"89384","zip","72117;AR;Little Rock-North Little Rock-Conway, AR;North Little Rock;Pulaski County"
"89383","zip","72116;AR;Little Rock-North Little Rock-Conway, AR;North Little Rock;Pulaski County"
"89381","zip","72114;AR;Little Rock-North Little Rock-Conway, AR;North Little Rock;Pulaski County"
"89380","zip","72113;AR;Little Rock-North Little Rock-Conway, AR;Maumelle;Pulaski County"
"89379","zip","72112;AR;nan;nan;Jackson County"
"89378","zip","72111;AR;Little Rock-North Little Rock-Conway, AR;Mount Vernon;Faulkner County"
"89377","zip","72110;AR;nan;Morrilton;Conway County"
"89375","zip","72107; AR; Conway County; Plumerville"
"89374","zip","72106;AR;Little Rock-North Little Rock-Conway, AR;Mayflower;Faulkner County"
"89372","zip","72104;AR;Malvern, AR;Malvern;Hot Spring County"
"89371","zip","72103;AR;Little Rock-North Little Rock-Conway, AR;Mabelvale;Saline County"
"89370","zip","72102;AR;Searcy, AR;McRae;White County"
"89369","zip","72101;AR;nan;McCrory;Woodruff County"
"89366","zip","72088;AR;nan;Fairfield Bay;Van Buren County"
"89365","zip","72087;AR;Hot Springs, AR;Lonsdale;Garland County"
"89364","zip","72086;AR;Little Rock-North Little Rock-Conway, AR;Lonoke;Lonoke County"
"89363","zip","72085; AR; Searcy, AR; White County; Letona"
"89362","zip","72084;AR;Little Rock-North Little Rock-Conway, AR;Leola;Grant County"
"89361","zip","72083; AR; Little Rock-North Little Rock-Conway, AR; Lonoke County; Keo"
"89360","zip","72082; AR; Searcy, AR; White County; Kensett"
"89359","zip","72081;AR;Searcy, AR;Judsonia;White County"
"89358","zip","72080; AR; Conway County; Cleveland"
"89357","zip","72079; AR; Little Rock-North Little Rock-Conway, AR; Grant County; Jefferson"
"89355","zip","72076;AR;Little Rock-North Little Rock-Conway, AR;Jacksonville;Pulaski County"
"89354","zip","72075; AR; Jackson County; Jacksonport"
"89352","zip","72073;AR;nan;Humphrey;Arkansas County"
"89351","zip","72072; AR; Little Rock-North Little Rock-Conway, AR; Lonoke County"
"89350","zip","72070;AR;Little Rock-North Little Rock-Conway, AR;Houston;Perry County"
"89349","zip","72069; AR; Monroe County; Holly Grove"
"89348","zip","72068; AR; Searcy, AR; White County; Searcy"
"89347","zip","72067;AR;nan;nan;Cleburne County"
"89346","zip","72066; AR; Little Rock-North Little Rock-Conway; Lonoke County; Carlisle"
"89345","zip","72065;AR;Little Rock-North Little Rock-Conway, AR;Hensley;Saline County"
"89344","zip","72064; AR; Prairie County; Hazen"
"89343","zip","72063; AR; Conway County; Hattieville"
"89342","zip","72061; AR; Little Rock-North Little Rock-Conway, AR; Faulkner County"
"89341","zip","72060; AR; Searcy, AR; White County; Griffithville"
"89339","zip","72058;AR;Little Rock-North Little Rock-Conway, AR;Greenbrier;Faulkner County"
"89337","zip","72055; AR; Arkansas County; Gillett"
"89336","zip","72053; AR; Little Rock-North Little Rock-Conway; Pulaski County; Sweet Home"
"89335","zip","72052; AR; Searcy; White County; Garner"
"89334","zip","72051; AR; Stone County; Fox"
"89333","zip","72048; AR; Arkansas County; Ethel"
"89332","zip","72047; AR; Little Rock-North Little Rock-Conway, AR; Faulkner County; Enola"
"89331","zip","72046;AR;Little Rock-North Little Rock-Conway, AR;nan;Lonoke County"
"89330","zip","72045;AR;Searcy, AR;Searcy;White County"
"89329","zip","72044;AR;nan;Edgemont;Cleburne County"
"89328","zip","72043; AR; Jackson County; Diaz"
"89327","zip","72042;AR;nan;De Witt;Arkansas County"
