"region_id","region_type","region"
"90454","zip","74554;OK;McAlester, OK;Krebs;Pittsburg County"
"90453","zip","74553;OK;McAlester, OK;Kiowa;Pittsburg County"
"90452","zip","74552;OK;nan;Kinta;Haskell County"
"90451","zip","74549; OK; Pushmataha County; Honobia"
"90450","zip","74547;OK;McAlester, OK;Hartshorne;Pittsburg County"
"90449","zip","74546;OK;McAlester, OK;Haileyville;Pittsburg County"
"90448","zip","74545; OK; Latimer County; Wilburton"
"90447","zip","74543; OK; Pushmataha County; Snow"
"90445","zip","74540; OK; Atoka County; Daisy"
"90444","zip","74538;OK;nan;nan;Coal County"
"90443","zip","74536;OK;nan;Clayton;Pushmataha County"
"90441","zip","74534; OK; Coal County; Tupelo"
"90440","zip","74533;OK;nan;Caney;Atoka County"
"90439","zip","74531;OK;nan;nan;Hughes County"
"90438","zip","74530; OK; Johnston County; Bromide"
"90436","zip","74528; OK; McAlester; Pittsburg County; Blanco"
"90435","zip","74525;OK;nan;Atoka;Atoka County"
"90434","zip","74523;OK;nan;Antlers;Pushmataha County"
"90433","zip","74522; OK; McAlester; Pittsburg County; Alderson"
"90431","zip","74502; OK; McAlester; Pittsburg County"
"90430","zip","74501;OK;McAlester, OK;McAlester;Pittsburg County"
"90428","zip","74472;OK;nan;Whitefield;Haskell County"
"90427","zip","74471;OK;Tahlequah, OK;Welling;Cherokee County"
"90426","zip","74470;OK;Muskogee, OK;Webbers Falls;Muskogee County"
"90425","zip","74469;OK;Muskogee, OK;Warner;Muskogee County"
"90424","zip","74468; OK; Muskogee; Muskogee County; Wainwright"
"90423","zip","74467;OK;Tulsa, OK;Wagoner;Wagoner County"
"90422","zip","74465; OK; Tahlequah; Cherokee County"
"90421","zip","74464;OK;Tahlequah, OK;Tahlequah;Cherokee County"
"90420","zip","74463; OK; Muskogee, OK; Muskogee County; Muskogee"
"90419","zip","74462;OK;nan;nan;Haskell County"
"90417","zip","74460; OK; Tulsa; Okmulgee County; Schulter"
"90416","zip","74459; OK; McIntosh County; Rentiesville"
"90415","zip","74458; OK; Tulsa; Wagoner County; Redbird"
"90414","zip","74457;OK;nan;Proctor;Adair County"
"90413","zip","74456; OK; Tulsa; Okmulgee County; Okmulgee"
"90412","zip","74455;OK;Muskogee, OK;Porum;Muskogee County"
"90411","zip","74454;OK;Tulsa, OK;Porter;Wagoner County"
"90410","zip","74452;OK;Tahlequah, OK;Peggs;Cherokee County"
"90409","zip","74451;OK;Tahlequah, OK;Pettit;Cherokee County"
"90408","zip","74450;OK;Muskogee, OK;nan;Muskogee County"
"90407","zip","74447;OK;Tulsa, OK;Okmulgee;Okmulgee County"
"90406","zip","74446; OK; Tulsa; Wagoner County; Okay"
"90405","zip","74445;OK;Tulsa, OK;Morris;Okmulgee County"
"90404","zip","74444; OK; Tahlequah; Cherokee County"
"90403","zip","74442;OK;McAlester, OK;Indianola;Pittsburg County"
"90402","zip","74441;OK;Tahlequah, OK;Hulbert;Cherokee County"
"90400","zip","74438; OK; McIntosh County; Checotah"
"90399","zip","74437;OK;Tulsa, OK;Henryetta;Okmulgee County"
"90398","zip","74436;OK;Muskogee, OK;Haskell;Muskogee County"
"90397","zip","74435;OK;Fort Smith, AR-OK;Gore;Sequoyah County"
"90396","zip","74434;OK;Muskogee, OK;Fort Gibson;Muskogee County"
"90395","zip","74432;OK;nan;Eufaula;McIntosh County"
"90394","zip","74431; OK; Tulsa; Okmulgee County; Dewar"
"90393","zip","74430; OK; McAlester, OK; Pittsburg County; Crowder"
"90392","zip","74429;OK;Tulsa, OK;Coweta;Wagoner County"
"90391","zip","74428;OK;Muskogee, OK;Council Hill;Muskogee County"
"90390","zip","74427;OK;Tahlequah, OK;Cookson;Cherokee County"
"90389","zip","74426;OK;nan;Checotah;McIntosh County"
"90388","zip","74425;OK;McAlester, OK;Canadian;Pittsburg County"
"90387","zip","74423; OK; Muskogee, OK; Muskogee County; Braggs"
"90386","zip","74422;OK;Tulsa, OK;nan;Okmulgee County"
"90385","zip","74421;OK;Tulsa, OK;nan;Okmulgee County"
"90384","zip","74403;OK;Muskogee, OK;Muskogee;Muskogee County"
"90382","zip","74401;OK;Muskogee, OK;Muskogee;Muskogee County"
"90381","zip","74370;OK;Miami, OK;Wyandotte;Ottawa County"
"90380","zip","74369;OK;nan;Welch;Craig County"
"90378","zip","74367;OK;nan;nan;Mayes County"
"90377","zip","74366;OK;nan;Spavinaw;Mayes County"
"90376","zip","74365;OK;nan;Salina;Mayes County"
"90375","zip","74364;OK;nan;Rose;Delaware County"
"90374","zip","74363;OK;Miami, OK;nan;Ottawa County"
"90372","zip","74361;OK;nan;Pryor;Mayes County"
"90371","zip","74360; OK; Miami; Ottawa County; Picher"
"90370","zip","74359; OK; Delaware County; Oaks"
"90369","zip","74358; OK; Miami, OK; Ottawa County; North Miami"
"90367","zip","74354;OK;Miami, OK;Miami;Ottawa County"
"90366","zip","74352;OK;nan;Locust Grove;Mayes County"
"90365","zip","74350;OK;nan;Langley;Mayes County"
"90364","zip","74349; OK; Craig County; Ketchum"
"90363","zip","74347;OK;Tahlequah, OK;nan;Cherokee County"
"90362","zip","74346;OK;nan;Jay;Delaware County"
"90360","zip","74344;OK;nan;Grove;Delaware County"
"90359","zip","74343;OK;Miami, OK;Fairland;Ottawa County"
"90358","zip","74342;OK;nan;Eucha;Delaware County"
"90357","zip","74340; OK; Mayes County"
"90356","zip","74339;OK;Miami, OK;Commerce;Ottawa County"
"90355","zip","74338;OK;nan;nan;Delaware County"
"90354","zip","74337;OK;nan;Chouteau;Mayes County"
"90352","zip","74333;OK;nan;Bluejacket;Craig County"
