"region_id","region_type","region"
"95780","zip","89045; NV; Pahrump, NV; Nye County; Round Mountain"
"95779","zip","89044;NV;Las Vegas-Henderson-Paradise, NV;Henderson;Clark County"
"95778","zip","89043;NV;nan;nan;Lincoln County"
"95777","zip","89042;NV;nan;Panaca;Lincoln County"
"95776","zip","89041; NV; Pahrump, NV; Nye County; Pahrump"
"95775","zip","89040;NV;Las Vegas-Henderson-Paradise, NV;Overton;Clark County"
"95774","zip","89039; NV; Las Vegas-Henderson-Paradise; Clark County; Cal Nev Ari"
"95771","zip","89032;NV;Las Vegas-Henderson-Paradise, NV;North Las Vegas;Clark County"
"95770","zip","89031;NV;Las Vegas-Henderson-Paradise, NV;North Las Vegas;Clark County"
"95769","zip","89030;NV;Las Vegas-Henderson-Paradise, NV;North Las Vegas;Clark County"
"95768","zip","89029;NV;Las Vegas-Henderson-Paradise, NV;Laughlin;Clark County"
"95766","zip","89027;NV;Las Vegas-Henderson-Paradise, NV;Mesquite;Clark County"
"95764","zip","89025; NV; Las Vegas-Henderson-Paradise, NV; Clark County"
"95760","zip","89021;NV;Las Vegas-Henderson-Paradise, NV;Logandale;Clark County"
"95759","zip","89020; NV; Pahrump, NV; Nye County; Beatty"
"95758","zip","89019;NV;Las Vegas-Henderson-Paradise, NV;Jean;Clark County"
"95757","zip","89018;NV;Las Vegas-Henderson-Paradise, NV;Indian Springs;Clark County"
"95756","zip","89017; NV; Lincoln County; Alamo"
"95754","zip","89015;NV;Las Vegas-Henderson-Paradise, NV;Henderson;Clark County"
"95753","zip","89014;NV;Las Vegas-Henderson-Paradise, NV;Henderson;Clark County"
"95751","zip","89012;NV;Las Vegas-Henderson-Paradise, NV;Henderson;Clark County"
"95750","zip","89011;NV;Las Vegas-Henderson-Paradise, NV;Henderson;Clark County"
"95747","zip","89008;NV;nan;Caliente;Lincoln County"
"95746","zip","89007;NV;Las Vegas-Henderson-Paradise, NV;Bunkerville;Clark County"
"95744","zip","89005;NV;Las Vegas-Henderson-Paradise, NV;Boulder City;Clark County"
"95743","zip","89004;NV;Las Vegas-Henderson-Paradise, NV;Las Vegas;Clark County"
"95742","zip","89003; NV; Pahrump, NV; Nye County; Beatty"
"95741","zip","89001;NV;Pahrump, NV;nan;Nye County"
