"region_id","region_type","region"
"94419","zip","84054;UT;Ogden-Clearfield, UT;North Salt Lake;Davis County"
"94418","zip","84053; UT; Vernal, UT; Uintah County"
"94417","zip","84052; UT; Vernal, UT; Uintah County; Myton"
"94416","zip","84051; UT; Duchesne County; Duchesne"
"94415","zip","84050;UT;Ogden-Clearfield, UT;Morgan;Morgan County"
"94414","zip","84049;UT;Heber, UT;Midway;Wasatch County"
"94413","zip","84047;UT;Salt Lake City, UT;Midvale;Salt Lake County"
"94412","zip","84046;UT;nan;Manila;Daggett County"
"94411","zip","84044;UT;Salt Lake City, UT;Magna;Salt Lake County"
"94410","zip","84043;UT;Provo-Orem, UT;Lehi;Utah County"
"94409","zip","84042;UT;Provo-Orem, UT;Lindon;Utah County"
"94408","zip","84041;UT;Ogden-Clearfield, UT;Layton;Davis County"
"94407","zip","84040;UT;Ogden-Clearfield, UT;Layton;Davis County"
"94406","zip","84039; UT; Vernal, UT; Uintah County; Lapoint"
"94405","zip","84038;UT;nan;Laketown;Rich County"
"94404","zip","84037;UT;Ogden-Clearfield, UT;Kaysville;Davis County"
"94403","zip","84036;UT;Heber, UT;Kamas;Wasatch County"
"94402","zip","84035; UT; Vernal, UT; Uintah County; Jensen"
"94400","zip","84033;UT;Heber, UT;Henefer;Summit County"
"94399","zip","84032;UT;Heber, UT;Heber City;Wasatch County"
"94398","zip","84031; UT; Duchesne County; Hanna"
"94397","zip","84029;UT;Salt Lake City, UT;Grantsville;Tooele County"
"94396","zip","84028;UT;nan;Garden City;Rich County"
"94395","zip","84027; UT; Duchesne County; Fruitland"
"94394","zip","84026; UT; Vernal, UT; Uintah County; Fort Duchesne"
"94393","zip","84025;UT;Ogden-Clearfield, UT;Farmington;Davis County"
"94391","zip","84023;UT;nan;Dutch John;Daggett County"
"94390","zip","84022; UT; Salt Lake City; Tooele County; Dugway"
"94389","zip","84021;UT;nan;Duchesne;Duchesne County"
"94388","zip","84020;UT;Salt Lake City, UT;Draper;Salt Lake County"
"94387","zip","84018; UT; Ogden-Clearfield; Morgan County; Croydon"
"94386","zip","84017;UT;Heber, UT;Coalville;Summit County"
"94384","zip","84015;UT;Ogden-Clearfield, UT;Clearfield;Davis County"
"94383","zip","84014;UT;Ogden-Clearfield, UT;Centerville;Davis County"
"94382","zip","84013;UT;Provo-Orem, UT;Fairfield;Utah County"
"94380","zip","84010;UT;Ogden-Clearfield, UT;Bountiful;Davis County"
"94378","zip","84007; UT; Duchesne County; Bluebell"
"94377","zip","84006;UT;Salt Lake City, UT;Bingham Canyon;Salt Lake County"
"94376","zip","84004;UT;Provo-Orem, UT;Alpine;Utah County"
"94375","zip","84003;UT;Provo-Orem, UT;American Fork;Utah County"
"94374","zip","84002; UT; Duchesne County; Mountain Home"
"94373","zip","84001; UT; Duchesne County"
