"region_id","region_type","region"
"98510","zip","95959;CA;Truckee-Grass Valley, CA;Nevada City;Nevada County"
"98509","zip","95958; CA; Chico; Butte County; Nelson"
"98508","zip","95957;CA;Yuba City, CA;Meridian;Sutter County"
"98507","zip","95956;CA;nan;Meadow Valley;Plumas County"
"98506","zip","95955;CA;nan;Maxwell;Colusa County"
"98505","zip","95954;CA;Chico, CA;Magalia;Butte County"
"98504","zip","95953;CA;Yuba City, CA;Live Oak;Sutter County"
"98503","zip","95951;CA;nan;Hamilton City;Glenn County"
"98502","zip","95950; CA; Colusa County; Arbuckle"
"98501","zip","95949;CA;Truckee-Grass Valley, CA;Grass Valley;Nevada County"
"98500","zip","95948;CA;Chico, CA;Gridley;Butte County"
"98499","zip","95947;CA;nan;Greenville;Plumas County"
"98498","zip","95946;CA;Truckee-Grass Valley, CA;Penn Valley;Nevada County"
"98497","zip","95945;CA;Truckee-Grass Valley, CA;Grass Valley;Nevada County"
"98496","zip","95944; CA; Sierra County; Downieville"
"98495","zip","95943;CA;nan;Glenn;Glenn County"
"98494","zip","95942;CA;Chico, CA;Forest Ranch;Butte County"
"98493","zip","95941;CA;Chico, CA;Forbestown;Butte County"
"98491","zip","95939; CA; Glenn County; Elk Creek"
"98490","zip","95938;CA;Chico, CA;Durham;Butte County"
"98489","zip","95937;CA;Sacramento-Roseville-Folsom, CA;Woodland;Yolo County"
"98488","zip","95936;CA;nan;nan;Sierra County"
"98487","zip","95935;CA;Yuba City, CA;Dobbins;Yuba County"
"98486","zip","95934;CA;nan;Taylorsville;Plumas County"
"98485","zip","95932;CA;nan;Colusa;Colusa County"
"98484","zip","95930;CA;Chico, CA;Clipper Mills;Butte County"
"98482","zip","95928;CA;Chico, CA;Chico;Butte County"
"98480","zip","95926;CA;Chico, CA;Chico;Butte County"
"98479","zip","95925; CA; Yuba City, CA; Yuba County; Clipper Mills"
"98477","zip","95923;CA;nan;nan;Plumas County"
"98476","zip","95922;CA;Yuba City, CA;Camptonville;Yuba County"
"98475","zip","95920; CA; Glenn County; Butte City"
"98474","zip","95919;CA;Yuba City, CA;Brownsville;Yuba County"
"98473","zip","95918;CA;Yuba City, CA;Browns Valley;Yuba County"
"98472","zip","95917;CA;Chico, CA;Biggs;Butte County"
"98471","zip","95916;CA;Chico, CA;Berry Creek;Butte County"
"98469","zip","95914;CA;Chico, CA;Bangor;Butte County"
"98468","zip","95913; CA; Glenn County; Willows"
"98467","zip","95912;CA;nan;Arbuckle;Colusa County"
"98466","zip","95910; CA; Sierra County; Alleghany"
"98464","zip","95901;CA;Yuba City, CA;Marysville;Yuba County"
"98457","zip","95864;CA;Sacramento-Roseville-Folsom, CA;Arden-Arcade;Sacramento County"
"98451","zip","95843;CA;Sacramento-Roseville-Folsom, CA;Antelope;Sacramento County"
"98450","zip","95842;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98449","zip","95841;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98447","zip","95838;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98446","zip","95837;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98444","zip","95835;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98443","zip","95834;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
